-2.8044292028 -0.2730741558 0.1454397876 -1.2596315819 -0.1416345447 0.5930120996 0.1389902797 0.5971193367 -1.0028080445 -0.1091802252 -0.182036427 -0.0387436582 -0.4481328735 1.3332868646 
-1.8419901279 0.0681931181 1.3506124784 1.6128120945 -1.390949224 0.3342064566 -1.2278685029 -0.5720059362 1.1168282766 -0.0472074106 -0.3666895002 0.0417260605 -0.1213528559 -1.1275870101 
-2.2007111775 0.2598354232 -0.7602831334 0.4973072017 0.7623885986 0.4557785138 1.344326637 0.5673821898 -0.0728161579 -0.0433415636 0.1028191014 0.0386418532 1.1344239821 0.2219564493 
-2.9948734339 -0.0533315445 -0.6753769649 -0.7086731447 0.6849301734 -1.5338569639 -0.4649646968 -0.3200474262 0.1414289166 0.2433183731 0.4203983852 -0.0360523575 -0.6835350179 -0.7072088384 
